dateObserved;temperature;relativeHumidity
2024-09-29T01:47Z;6.23827;98.699776
2024-09-29T02:27Z;5.9845886;98.42321
2024-09-29T03:07Z;5.5546656;98.10849
2024-09-29T03:27Z;5.543984;98.53765
2024-09-29T03:37Z;5.42916;98.62348
2024-09-29T04:17Z;5.009918;98.48615
2024-09-29T05:27Z;5.5386434;96.21065
2024-09-29T05:47Z;5.7015333;97.47715
2024-09-29T05:57Z;5.2716107;97.379875
2024-09-29T06:07Z;5.3009844;97.92348
2024-09-29T06:17Z;5.260929;96.73136
2024-09-29T06:37Z;5.527962;96.943085
2024-09-29T07:07Z;6.291676;96.721825
2024-09-29T07:37Z;7.824445;95.5507
2024-09-29T08:17Z;9.939345;84.274284
2024-09-29T08:27Z;9.367895;85.958496
2024-09-29T08:37Z;9.8939495;85.37675
2024-09-29T08:47Z;9.741741;86.42008
2024-09-29T08:57Z;9.624247;88.489586
2024-09-29T09:07Z;9.48806;87.10483
2024-09-29T09:37Z;9.891279;85.76204
2024-09-29T09:47Z;9.795148;87.76288
2024-09-29T10:27Z;10.585565;82.948654
2024-09-29T10:37Z;10.71374;83.4007
2024-09-29T11:17Z;11.664378;79.38758
2024-09-29T11:47Z;12.112993;78.40147
